id,trigger,conditions,script,text,options,notes
jdp_maddieInteraction,OpenInteractionDialog,"$id == jdp_maddie
$jdp_maddietag score:1000
!$jdp_maddieExplored
$global.jdp_laplacianDefeated score:1000","ShowDefaultVisual
SetShortcut defaultLeave ESCAPE
","An initial scan of the surface immediately reveals something immensely strange. Your sensors officer reports that the lidar used for basic geographic mapping returned from the surface much quicker than should be possible, this suggests that something relativistically strange is occurring on the surface.

A drone equipped with an atomic clock, a standard tool in the surveying toolkit, is deployed to the surface and programmed to return a signal in exactly one hour. Minutes later, a signal is received by your comms officer. There is only one conclusion, time progresses much faster on the surface of Maddie than here in orbit,

Naturally, most of your crew are unnerved by the prospect of a surface expedition to such a world. Many spacer horror stories feature relativity as an antagonist, an invisible but inexorable force that pushes people apart by stretching the time between them.","jdp_maddieExplore1:Send a survey team down to the surface
100:defaultLeave:Leave",
jdp_maddieAlreadyExplored,OpenInteractionDialog,"$id == jdp_maddie
$jdp_maddietag score:1000
$jdp_maddieExplored
$global.jdp_laplacianDefeated score:1000","ShowDefaultVisual
SetShortcut defaultLeave ESCAPE","Your $shipOrFleet maintains a safe distance from Maddie. Given the strange relativity effects of this world your operations chief has advised staying off of the surface, especially now we have obtained a modest sample of the frictionless material. 

None of the crew seem particularly eager to return to the planet regardless, given the way it aged the previous team over a cycle within hours.","100:defaultLeave:Leave",
jdp_maddieExplore1,DialogOptionSelected,"$option == jdp_maddieExplore1","$jdp_maddieExplored = true
jdp_InitialiseFrictionless","After extensive preparation (and reiteration of the hazard pay policy) a volunteer survey team is selected to be sent down on a heavily-shielded shuttle. The temporal disturbance makes centralised command of operations from here in orbit difficult, minute delays in orders could cost hours if not days on the surface. 

Your operations chief, used to similarly isolated conditions from their stint in fringe mining, elects to lead the operation from the ground rather than the bridge. They are instructed to relay exact positional and temporal coordinates every minute using a dedicated delta-level AI core.

You review the ground-level feed from within the shuttle-bay before they depart, and catch your ops chief making the spacer hand-sign for 'all seals confirmed safe', a sort of ward against evil. They always were superstitious, but they never let it get in the way of their duties. Hopefully that will remain true.","jdp_maddieExplore1b:Continue",
jdp_maddieExplore1b,DialogOptionSelected,"$option == jdp_maddieExplore1b",,"Your comms officer broadcasts the received signals to the bridge display. 

As the shuttle drops into the incredibly thin atmosphere of Maddie, the at first on the minute signals start to come faster, and faster, until eventually many new signals are received within a second. A holo-map marks the location of the survey team as they move across the surface of the planet. The blip traces along a contour in the environment at impossible speeds, not unlike the ships found defending the system.","jdp_maddieExplore2:Continue",
jdp_maddieExplore2,DialogOptionSelected,"$option == jdp_maddieExplore2","jdp_MaddieAddLoot jdp_MaddieAddLoot","After a few minutes, the blip begins to move back towards the shuttle landing-site. Once it reaches it, the team seemingly lingers for a while, the time dilation makes it difficult to intuit, but the temporal data encoded in the signal reveals that from their perspective they wait for around half a cycle. 

You suddenly realise something might be very wrong and consider sending a second shuttle. 

Moments before you can give the order to muster a rescue party, the team begins their ascent, from their perspective that small moment of indecision lasted days. 

The duration between signals begins to stretch back to minute by minute, the shuttle is now outside the effect of the temporal field and will return shortly. ","jdp_maddieExplore2b:""XO, you have the conn.""",
jdp_maddieExplore2b,DialogOptionSelected,"$option == jdp_maddieExplore2b","ShowImageVisual jdp_grinhangar","You greet your operations chief in the shuttle-bay, the glow of Maddie through the vacshield an unsettling shade of red. Even though intellectually it was to be expected, it is still unnerving to see them aged over a cycle, for the rest of the universe it was only a few hours.

Almost immediately they launch into a report, blunt as a weapon, ""$PlayerSirOrMadam! I recommend we pull the $shipOrFleet out of system as soon as possible."" You give them a look, and allow the silence to linger slightly, letting them know that more detail is required.

""Captain."" Ops looks at you directly. ""It's the radiation from this damn star, it catalyses some kind of reaction, anything that stays here too long calcifies into whatever material those ships were made of.""","jdp_maddieExplore3:""Are we in danger?""",
jdp_maddieExplore3,DialogOptionSelected,"$option == jdp_maddieExplore3","SetShortcut defaultLeave ESCAPE
SetTextHighlights ""Recovered - Frictionless Material""","They look slightly sheepish, ""No, Captain, not immediately... But there is no reason to linger,"" they add quickly. 

""We underwent a little fringe mining operation"", they look momentarily proud of themselves, but cover it in their usual gruff demeanour, ""we have a full shuttle hold, should be enough of whatever this stuff is to properly study its effects with the equipment here on the ship. Maybe Tech can find out more than we could down on the surface.""

Recovered - Frictionless Material","jdp_maddieExplore3b:""Have some transferred... I'm sorry you lost some cycles.""",
jdp_maddieExplore3b,DialogOptionSelected,"$option == jdp_maddieExplore3b",,"They shrug, ""people lose time Captain, every use of a cryopod you might never wake up. Losing time is just part of being a spacer as old as I am."" 

You spy your quartermaster pleading with the logistics crew to move the auto-pallets of material to more long term storage. A crystalline solid quarried into crude chunks, its surface is iridescent like the shell of an arthropod-analog. 

The rarely used and ominously crimson ""chronohazard"" labels stuck to the blocks are likely inspiring some hesitation.","jdp_maddieExplore4:""Regardless, submit the surface team to full medical evaluation.""",
jdp_maddieExplore4,DialogOptionSelected,"$option == jdp_maddieExplore4",,"""$PlayerSirOrMadam, yes $playerSirOrMadam,"" they say, saluting. They pull a little chord on their suit and flip out a miniature control panel, you recognise it as a salvors communicator, built like a brick it is hardy and practically immune to blunt force trauma. 

After fiddling with it for a few moments chimes ring out from the suits of nearby members of the surface op. The deck crew who overhear the order seem to consider their caution vindicated, backing away from the pallets yet further to the dismay of your quartermaster.

More in-depth analysis looks like it will be slow and cautious.","jdp_maddieExplore4b:Return to the bridge",
jdp_maddieExplore4b,DialogOptionSelected,"$option == jdp_maddieExplore4b",,"Skimming the surface report as you make your way back to the bridge it is shockingly uneventful, the planet Maddie is seemingly, for all intents and purposes, an uninteresting barren world. No atmospheric ozone layer, no significant geological activity, no indigenous life forms.

The subject of interest is of course the novel material of which the planet is primarily composed, but current insights are limited. 

""Captain on deck!"" Your XO announces on your return. After a moment they turn to address you personally, ""welcome back, $playerSirOrMadam, you have the conn.""","100:defaultLeave:Leave
",
"#END Maddie",,,,,,
,,,,,,
# Frictionless,,,,,,
jdp_FrictionlessHullmodItemRC,ShroudedHullmodItemRC,"$player.shroudedHullmodId == jdp_emulatedfrictionlesshull","ShowImageVisual jdp_grinhangar

$option =jdp_FrictionlessHullmodItemRC1a 0
FireBest DialogOptionSelected",,,
jdp_FrictionlessHullmodItemRC1a,DialogOptionSelected,"$option == jdp_FrictionlessHullmodItemRC1a","$option = jdp_FrictionlessHullmodItemRC2 0
FireBest DialogOptionSelected","You find your technology officer and chief engineer in the shuttle bay, deep in discussion over the material now dubbed NMC-$jdp_nmcInventionCycle. It seems the hauling crew pulled their union rights, the chronohazard has been left unmoved and instead a miniature proving ground has popped up around it.",,
jdp_FrictionlessHullmodItemRC1b,DialogOptionSelected,"$option == jdp_FrictionlessHullmodItemRC1a
$player.didAShroudedHullmodUnlock","$option = jdp_FrictionlessHullmodItemRC2 0
FireBest DialogOptionSelected","You find your technology officer and chief engineer in the shuttle bay, deep in discussion over the material now dubbed NMC-$jdp_nmcInventionCycle. It seems the hauling crew pulled their union rights, the chronohazard has been left unmoved and instead a miniature proving ground has popped up around it.

The red glow of Maddie through the vacshield makes it oddly reminiscent of your interactions with the Shroud, perhaps this new material will be just as game-changing.",,
jdp_FrictionlessHullmodItemRC2,DialogOptionSelected,"$option ==jdp_FrictionlessHullmodItemRC2",,"Engineering looks exasperated. ""The official term cannot be slippery!"" They make air quotes, but with the subtle lack of movement in the shoulders and wide stance that would make the expression visible if he was on a spacewalk. ""I refuse. This is a novel physics phenomena, its not an enzyme soap!""

Tech manipulates a diagram of a phase coil array with abrupt flicks at the interface. ""We can iron that out later, its just language."" Another flick of the wrist, this time directed at Chief dismissively","jdp_FrictionlessHullmodItemRC3:Continue",
jdp_FrictionlessHullmodItemRC3,DialogOptionSelected,"$option == jdp_FrictionlessHullmodItemRC3","$option = jdp_FrictionlessHullmodItemRC4a 0
FireBest DialogOptionSelected","""Regardless. My intuition was correct, p-space is a no-go. The dimensional transition shatters the crystal, it must be a hyper-dimensional polytope. That combined with the lacklustre blunt-force resistance-""

""Is limiting."" Engineering interjects.

""Not as much as we first expected."" Tech says hopefully. ""Its all but immune to most weathering phenomena, and the effect transmits across a supprising distance.""

Engineering snorts.",,
jdp_FrictionlessHullmodItemRC4a,DialogOptionSelected,"$option == jdp_FrictionlessHullmodItemRC4a",,"""We can anchor it to the hull geometry! It takes to being welded and hullfoam just fine."" Tech says defensively. ""It will work.""","jdp_FrictionlessHullmodItemRC5:""What will work?""",
jdp_FrictionlessHullmodItemRC4b,DialogOptionSelected,"$option == jdp_FrictionlessHullmodItemRC4a
$player.didAShroudedHullmodUnlock",,"""We can anchor it to the hull geometry! It takes to being welded and hullfoam just fine."" Tech says defensively. ""It will work, we weaponised the Shroud in a salvage bay, we can do this.""","jdp_FrictionlessHullmodItemRC5:""What will work?""",
jdp_FrictionlessHullmodItemRC5,DialogOptionSelected,"$option == jdp_FrictionlessHullmodItemRC5",,"Both jump to attention, having been so involved in their argument that neither noticed you approach.

""$PlayerSirOrMadam"" they say, saluting.

Engineering rushes to speak first. ""Tech wants to coat ships in this, this NMC-$jdp_nmcInventionCycle.""

""The temporal affect transfers! It has phenomenal military applications!"" Technology interjects, seemingly spinning out in excitement and listing esoteric material science readings."," jdp_FrictionlessHullmodItemRC6:""A more practical perspective, please.""",
