id,type,frame,magnitude,map,path
kyeltziv_galv_arquebus,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightGalvanicHowitzer_turret_recoil_surface.png
kyeltziv_light_galv_hwz,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_lightGalvanicHowitzer_hardpoint_base_surface.png
kyeltziv_light_galv_hwz,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightGalvanicHowitzer_hardpoint_recoil_surface.png
kyeltziv_light_galv_hwz,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_lightGalvanicHowitzer_turret_base_surface.png
kyeltziv_light_galv_hwz,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightGalvanicHowitzer_turret_recoil_surface.png
kyeltziv_light_killCloud,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_lightKillCloud_hardpoint_base_surface.png
kyeltziv_light_killCloud,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightKillCloud_hardpoint_recoil_surface.png
kyeltziv_light_killCloud,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_lightKillCloud_turret_base_surface.png
kyeltziv_light_killCloud,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightKillCloud_turret_recoil_surface.png
kyeltziv_compact_shock_driver,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriverMod_hardpoint_base_surface.png
kyeltziv_compact_shock_driver,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriverMod_hardpoint_recoil_surface.png
kyeltziv_compact_shock_driver,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriverMod_turret_base_surface.png
kyeltziv_compact_shock_driver,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriverMod_turret_recoil_surface.png
kyeltziv_compact_shock_driver_plat,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriverMod_hardpoint_base_surface.png
kyeltziv_compact_shock_driver_plat,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriverMod_hardpoint_recoil_surface.png
kyeltziv_compact_shock_driver_plat,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriverMod_turret_base_surface.png
kyeltziv_compact_shock_driver_plat,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lightShockDriverMod_turret_recoil_surface.png
kyeltziv_lorentzTwin,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentzTwin_hardpoint_base_surface.png
kyeltziv_lorentzTwin,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentzTwin_hardpoint_recoil_surface.png
kyeltziv_lorentzTwin,hardpointunder,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentzTwin_hardpoint_under_surface.png
kyeltziv_lorentzTwin,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentzTwin_turret_base_surface.png
kyeltziv_lorentzTwin,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentzTwin_turret_recoil_surface.png
kyeltziv_lorentzTwin,turretunder,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentzTwin_turret_under_surface.png
kyeltziv_lorentz,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentz_hardpoint_base_surface.png
kyeltziv_lorentz,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentz_hardpoint_recoil_surface.png
kyeltziv_lorentz,hardpointunder,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentz_hardpoint_under_surface.png
kyeltziv_lorentz,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentz_turret_base_surface.png
kyeltziv_lorentz,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentz_turret_recoil_surface.png
kyeltziv_lorentz,turretunder,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentz_turret_under_surface.png
kyeltziv_lorentz_fragment,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentz_hardpoint_base_surface.png
kyeltziv_lorentz_fragment,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentz_hardpoint_recoil_surface.png
kyeltziv_lorentz_fragment,hardpointunder,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentz_hardpoint_under_surface.png
kyeltziv_lorentz_fragment,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentz_turret_base_surface.png
kyeltziv_lorentz_fragment,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentz_turret_recoil_surface.png
kyeltziv_lorentz_fragment,turretunder,,,surface,graphics/maps/surface/weapons/kyeltziv_lorentz_turret_under_surface.png
kyeltziv_mauste,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_mauste_xlrm_base_surface.png
kyeltziv_mauste,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_mauste_xlrm_hardpoint_base_surface.png
kyeltziv_mauste_sub,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_mauste_xlrm_base_surface.png
kyeltziv_mauste_sub,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_mauste_xlrm_hardpoint_base_surface.png
kyeltziv_med_swarmer_p,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_med_swarmer_p_surface.png
kyeltziv_med_swarmer_p,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_med_swarmer_p_surface.png
kyeltziv_microStutter,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_microStutter_base_surface.png
kyeltziv_microStutter,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_microStutter_base_surface.png
kyeltziv_osteotome,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_osteotome_base_surface.png
kyeltziv_osteotome,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_osteotome_base_surface.png
kyeltziv_packetRib,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_packetRib_hardpoint_base_surface.png
kyeltziv_packetRib,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_packetRib_hardpoint_recoil_surface.png
kyeltziv_packetRib,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_packetRib_turret_base_surface.png
kyeltziv_packetRib,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_packetRib_turret_recoil_surface.png
kyeltziv_packet,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_packet_hardpoint_base_surface.png
kyeltziv_packet,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_packet_hardpoint_recoil_surface.png
kyeltziv_packet,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_packet_turret_base_surface.png
kyeltziv_packet,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_packet_turret_recoil_surface.png
kyeltziv_packet_light,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_packet_hardpoint_base_surface.png
kyeltziv_packet_light,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_packet_hardpoint_recoil_surface.png
kyeltziv_packet_light,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_packet_turret_base_surface.png
kyeltziv_packet_light,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_packet_turret_recoil_surface.png
kyeltziv_perennis_pack,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_perennis_pod_hardpoint_base_surface.png
kyeltziv_perennis_pack,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_perennis_pod_turret_base_surface.png
kyeltziv_perennis_pod,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_perennis_pod_hardpoint_base_surface.png
kyeltziv_perennis_pod,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_perennis_pod_turret_base_surface.png
kyeltziv_perennis_pod_plat,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_perennis_pod_hardpoint_base_surface.png
kyeltziv_perennis_pod_plat,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_perennis_pod_turret_base_surface.png
kyeltziv_volley_driver,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_pyralid_shockDriver_base_surface.png
kyeltziv_volley_driver,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_pyralid_shockDriver_recoil_surface.png
kyeltziv_volley_driver,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_volleyShockDriver_base_surface.png
kyeltziv_volley_driver,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_volleyShockDriver_recoil_surface.png
kyeltziv_driver_shrap,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_ruslan_p_shrapDriver_base_surface.png
kyeltziv_driver_shrap,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_ruslan_p_shrapDriver_recoil_surface.png
kyeltziv_driver_shrap,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_ruslan_p_shrapDriver_codex_surface.png
kyeltziv_driver,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_ruslan_shockDriver_base_surface.png
kyeltziv_driver,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_ruslan_shockDriver_recoil_surface.png
kyeltziv_driver,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_shockDriver_base_surface.png
kyeltziv_driver,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockDriver_recoil_surface.png
kyeltziv_shock_culverin,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_hardpoint_base_surface.png
kyeltziv_shock_culverin,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_hardpoint_recoil_surface.png
kyeltziv_shock_culverin,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_turret_base_surface.png
kyeltziv_shock_culverin,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_turret_recoil_surface.png
kyeltziv_shock_falconet,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_hardpoint_base_surface.png
kyeltziv_shock_falconet,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_hardpoint_recoil_surface.png
kyeltziv_shock_falconet,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_turret_base_surface.png
kyeltziv_shock_falconet,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_turret_recoil_surface.png
kyeltziv_shock_falconet_light,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_hardpoint_base_surface.png
kyeltziv_shock_falconet_light,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_hardpoint_recoil_surface.png
kyeltziv_shock_falconet_light,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_turret_base_surface.png
kyeltziv_shock_falconet_light,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_turret_recoil_surface.png
kyeltziv_shock_jezzail,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_hardpoint_base_surface.png
kyeltziv_shock_jezzail,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_hardpoint_recoil_surface.png
kyeltziv_shock_jezzail,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_turret_base_surface.png
kyeltziv_shock_jezzail,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockCulverin_turret_recoil_surface.png
kyeltziv_shock_fougasse,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_shockFougasse_hardpoint_base_surface.png
kyeltziv_shock_fougasse,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockFougasse_hardpoint_recoil_surface.png
kyeltziv_shock_fougasse,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_shockFougasse_turret_base_surface.png
kyeltziv_shock_fougasse,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockFougasse_turret_recoil_surface.png
kyeltziv_shockMitrailleuse,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_shockMitrailleuse_base_surface.png
kyeltziv_shockMitrailleuse,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockMitrailleuse_recoil_surface.png
kyeltziv_shockMitrailleuse,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_shockMitrailleuse_base_surface.png
kyeltziv_shockMitrailleuse,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockMitrailleuse_recoil_surface.png
kyeltziv_shockMitrailleuseHeavy,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_shockMitrailleuse_heavy_base_surface.png
kyeltziv_shockMitrailleuseHeavy,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockMitrailleuse_heavy_recoil_surface.png
kyeltziv_shockMitrailleuseHeavy,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_shockMitrailleuse_heavy_base_surface.png
kyeltziv_shockMitrailleuseHeavy,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockMitrailleuse_heavy_recoil_surface.png
kyeltziv_shockMitrailleuseLight,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_shockMitrailleuse_small_base_surface.png
kyeltziv_shockMitrailleuseLight,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockMitrailleuse_small_recoil_surface.png
kyeltziv_shockMitrailleuseLight,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_shockMitrailleuse_small_base_surface.png
kyeltziv_shockMitrailleuseLight,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockMitrailleuse_small_recoil_surface.png
kyeltziv_shock_palliser,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_shockPalliser_hardpoint_base_surface.png
kyeltziv_shock_palliser,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockPalliser_hardpoint_recoil_surface.png
kyeltziv_shock_palliser,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_shockPalliser_turret_base_surface.png
kyeltziv_shock_palliser,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_shockPalliser_turret_recoil_surface.png
kyeltziv_shock_avtomat,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_shock_avtomat_surface.png
kyeltziv_shock_avtomat,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_shock_avtomat_surface.png
kyeltziv_shock_tapanca,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_shock_tapanca_surface.png
kyeltziv_shock_tapanca,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_shock_tapanca_surface.png
kyeltziv_smart_blaster,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_smart_blaster_hardpoint_base_surface.png
kyeltziv_smart_blaster,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_smart_blaster_turret_base_surface.png
kyeltziv_springald,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_springald_hardpoint_base_surface.png
kyeltziv_springald,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_springald_hardpoint_recoil_surface.png
kyeltziv_springald,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_springald_turret_base_surface.png
kyeltziv_springald,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_springald_turret_recoil_surface.png
kyeltziv_springald_light,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_springald_hardpoint_base_surface.png
kyeltziv_springald_light,hardpointbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_springald_hardpoint_recoil_surface.png
kyeltziv_springald_light,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_springald_turret_base_surface.png
kyeltziv_springald_light,turretbarrel,,,surface,graphics/maps/surface/weapons/kyeltziv_springald_turret_recoil_surface.png
kyeltziv_stutter,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_stutter_hardpoint_base_surface.png
kyeltziv_stutter,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_stutter_turret_base_surface.png
kyeltziv_neula,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_tappi_surface.png
kyeltziv_neula,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_tappi_surface.png
kyeltziv_niitti,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_tappi_surface.png
kyeltziv_niitti,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_tappi_surface.png
kyeltziv_piikki,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_tappi_surface.png
kyeltziv_piikki,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_tappi_surface.png
kyeltziv_tappi,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_tappi_surface.png
kyeltziv_tappi,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_tappi_surface.png
kyeltziv_thap_pod,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_thapPod_hardpoint_surface.png
kyeltziv_thap_pod,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_thapPod_turret_surface.png
kyeltziv_thap,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_thap_hardpoint_single_surface.png
kyeltziv_thap,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_thap_turret_single_surface.png
kyeltziv_trocar,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_trocar_base_surface.png
kyeltziv_trocar,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_trocar_base_surface.png
kyeltziv_trocar_latch,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_trocar_base_surface.png
kyeltziv_trocar_latch,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_trocar_base_surface.png
kyeltziv_niitti_twin,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_twinTappi_surface.png
kyeltziv_niitti_twin,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_twinTappi_surface.png
kyeltziv_tappi_twin,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_twinTappi_surface.png
kyeltziv_tappi_twin,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_twinTappi_surface.png
kyeltziv_vedha_battery,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_vedhaBattery_hardpoint_surface.png
kyeltziv_vedha_battery,hardpointunder,,,surface,graphics/maps/surface/weapons/kyeltziv_vedhaBattery_hardpoint_under_surface.png
kyeltziv_vedha_battery,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_vedhaBattery_turret_surface.png
kyeltziv_vedha_battery,turretunder,,,surface,graphics/maps/surface/weapons/kyeltziv_vedhaBattery_turret_under_surface.png
kyeltziv_vedha_pod,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_vedhaPod_hardpoint_surface.png
kyeltziv_vedha_pod,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_vedhaPod_turret_surface.png
kyeltziv_vedha_pod_plat,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_vedhaPod_hardpoint_surface.png
kyeltziv_vedha_pod_plat,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_vedhaPod_turret_surface.png
kyeltziv_vedha,hardpoint,,,surface,graphics/maps/surface/weapons/kyeltziv_vedha_hardpoint_surface.png
kyeltziv_vedha,turret,,,surface,graphics/maps/surface/weapons/kyeltziv_vedha_turret_surface.png
,,,,,
kyeltziv_fusionMitrailleuse,hardpoint,,,surface,graphics/maps/surface/ships/kyeltziv_fusionMitrailleuse_base_surface.png
kyeltziv_fusionMitrailleuse,hardpointbarrel,,,surface,graphics/maps/surface/ships/kyeltziv_fusionMitrailleuse_recoil_surface.png
kyeltziv_fusionMitrailleuse,turret,,,surface,graphics/maps/surface/ships/kyeltziv_fusionMitrailleuse_base_surface.png
kyeltziv_fusionMitrailleuse,turretbarrel,,,surface,graphics/maps/surface/ships/kyeltziv_fusionMitrailleuse_recoil_surface.png
