id,trigger,conditions,script,text,options,notes
pk_turnInTWaurora3Sel,DialogOptionSelected,$option == pk_turnInTWaurora3,"AddTextSmall ""Received Aurora (TW) class flight deck cruiser"" good
SetTextHighlights ""Radiant (TW) class flight deck cruiser""
$player.receivedAuroraTW = true
AdjustRep ix_trinity 25
AdjustRepActivePerson 25
AdjustRep ix_comsec -10
AddRemoveAnyItem SPECIAL planetkiller -1
$global.gavePKtoTW = true
$player.turnedInPlanetkiller = true
AddPotentialContact
$player.ethosRuthless++
$receivedAPlanetkillerFromPlayer","As promised, a heavily modified Aurora-class cruiser soon arrives to join your fleet. The courier shuttle accompanying it quietly retrieves the planetkiller, likely to be stashed away in some hidden arsenal. No one would be crazy enough to use such a weapon when tensions are already running so high. At least that's what you tell yourself.",cutCommLink:Attend to other business,
pk_turnInTWadminSel,DialogOptionSelected,"$option == pk_turnInTWadmin
!$global.can_build_embassy",,"""I see,"" $PersonRank $personLastName nods. ""I have to warn you, our candidates are put through flash memory imprinting and receive interface cybernetics to get them up to speed. The procedure is not... very intrusive, and recovery should be quick for someone in good health. Do you wish to proceed?""","pk_turnInTWadminAccept:""Yes, I look forward to it.""
pk_turnInTWadminBackedOut:""On second thought, maybe not.""",
pk_turnInTWadminHasSkillAlreadySel,DialogOptionSelected,"$option == pk_turnInTWadmin
$global.can_build_embassy",,"""It appears you already possess those skills, "" says $personLastName, with just a hint of fear in $hisOrHer voice. ""The Fleet must value you highly. What else might I offer you for the device?""","pk_turnInTWmoney:""I'm happy to take the credits.""
pk_turnInTWship:""I've noticed unusual ships patrolling Danu on occasion, I'm sure you know the ones.""
pk_turnInTWnm:""Never mind, I've reconsidered.""",
pk_turnInTWadminBackedOutSel,DialogOptionSelected,$option == pk_turnInTWadminBackedOut,FireAll PopulateOptions,"""I completely understand,"" $personLastName gives you a sympathetic look. ""The offer is still open. We can talk about it again when you're ready. Did you have more to discuss?""",,
pk_turnInTWadminAcceptSel,DialogOptionSelected,$option == pk_turnInTWadminAccept,AddRemoveAnyItem SPECIAL planetkiller -1,"$PersonRank $personLastName makes the arrangements, and within the hour a shuttle is docking with your flagship. The surgical team brings their own cerebral imprinting equipment and performs the procedure under the careful watch of your ship's doctor. In a few more hours, you're awake again, your mind already abuzz with new, indescribable sensations. You feel like you're learning to walk all over again, only this time as an infomorph.",pk_turnInTWadminAccept2:Continue,
pk_turnInTWadminAccept2Sel,DialogOptionSelected,$option == pk_turnInTWadminAccept2,"AddTextSmall ""Received AI Assisted Command colony administration skill"" good
SetTextHighlights ""AI Assisted Command""","Your new implant interfaces seamlessly with your ship's mainframe, but it is not enough. You've gained a new set of eyes, ones best suited for watching the universe from a much higher vantage, and the data throughput of even an entire starship is too little to hold your interest for long. You yearn for tapestries of a grander scale, a symphony of millions. You want an entire world to guide and shape to your vision.

Your mind aches for someone, anyone, to speak to you in your newfound state, a fellow infomorph who sees and thinks as you do. It's lonely at the top, as gods are wont to be.",pk_turnInTWadminAccept3:Continue,
pk_turnInTWadminAccept3Sel,DialogOptionSelected,$option == pk_turnInTWadminAccept3,,"The clattering of a food tray snaps you back to reality. You are suddenly back again, in bed, and only human. For a moment you wonder if you did the right thing, but you set your doubts aside. With your new implants, it's surprisingly easy to do.",pk_turnInTWadminAccept4:Continue,
pk_turnInTWadminAccept4Sel,DialogOptionSelected,$option == pk_turnInTWadminAccept4,,"That night, another shuttle docks with your ship. Its presence gives your loadmaster quite the scare, as no cargo transfer had been scheduled. The port authorities insist they know nothing of it either. After a thorough electronic and physical sweep of the shuttle, you crew finds only a single sealed container onboard. Inside is an AI core of a type you've never encountered before, along with a note printed in a neat script on a piece of old fashioned physical paper.",pk_turnInTWadminAccept5:Continue,#Ending splits here based on person faction
pk_turnInTWadminAccept5Sel,DialogOptionSelected,$option == pk_turnInTWadminAccept5,"AddTextSmall ""Gained mysterious shuttle"" good
SetTextHighlights ""mysterious shuttle""
AddCommodity ix_panopticon_instance 1
$player.receivedAdminTraining = true
AdjustRep ix_trinity 25
AdjustRepActivePerson 25
$global.gavePKtoTW = true
$player.turnedInPlanetkiller = true
AddPotentialContact
$player.ethosKnowledge++
$receivedAPlanetkillerFromPlayer","""I see through you.""

Spotless inside and out, the shuttle is completely devoid of any hints of where it came from.",cutCommLink:Contemplate your new find,
,,,,,,
# Handing in the PK - IX Battlegroup,,,,,,
pk_giveToIX,PopulateOptions,"$isPerson
!$player.turnedInPlanetkiller
PlayerHasCargo planetkiller
PK_CMD rightPostToAcceptPK
$personFaction.id == ix_battlegroup",$cameToYouSecondWithPK = true,,"pk_turnInIX:""I'd like to discuss planetkiller weapons.""",#Bringing up this topic with the IX will make TT Arroyo unhappy
pk_turnInIXSel,DialogOptionSelected,$option == pk_turnInIX,,"""I see,"" $PersonRank $personLastName says in a neutral tone. ""I was wondering when you'd bring that up. Our sensors detected the PK device the moment your $shipOrFleet entered orbit. So, what do you propose to do with it?""

The $Rank calmly awaits your response. You are being watched, and $heOrShe wants you to know it.","pk_turnInIXtrade:""I propose a trade.""
pk_turnInIXabout:""I was just wondering if you had any information about it.""
pk_turnInIXnm:""Never mind, I need time to think this over.""",
pk_turnInIXaboutSel,DialogOptionSelected,$option == pk_turnInIXabout,,"""Aside from the fact that it's unarmed?"" $HeOrShe gives you a thin smile. ""I couldn't tell you, even if I knew. Was there something else?""","pk_turnInIXabout2:""How do you know it's unarmed?""",
pk_turnInIXabout2Sel,DialogOptionSelected,$option == pk_turnInIXabout2,,"""An educated guess,"" says $personLastName, refusing to elaborate further. ""$PlayerSirOrMadam, I asked you a question, and you have yet to answer me. What do you propose to do with it?""","pk_turnInIXtrade:""I propose a trade.""
pk_turnInIXnm:""Never mind, I need time to think this over.""",
pk_turnInIXnmSel,DialogOptionSelected,"$option == pk_turnInIXnm
$personFaction.id == ix_battlegroup",FireAll PopulateOptions,"""Very well,"" $personLastName nods. ""We can speak of it again when you're ready. Was there anything else?""",,
pk_turnInIXtradeSel,DialogOptionSelected,$option == pk_turnInIXtrade,,"""Of course, the Fleet is always looking to expand our strategic arsenal."" $personLastName seems unperturbed. ""Name your price.""","pk_turnInIXmoney:""Credits, plain and simple.""
pk_turnInIXship:""Weapons, ships. Make it worth my while.""
pk_turnInIXskill:""Training for my officers, the best you can provide.""
pk_turnInIXadmin:""Might I receive special training as a colony administrator?""
pk_turnInIXtech:""Advanced tech that will give me an edge.""
pk_turnInIXrepairs: ""Does the 9th know how to repair 14th Battlegroup warships?""
pk_turnInIXpanopticon:""I want to be briefed on the Panopticon.""
pk_turnInIXnm:""Never mind, I need time to think this over.""","#pk_turnInTWadmin leads to same TW chain, ending split by person faction"
pk_turnInIXpanopticonSel,DialogOptionSelected,$option == pk_turnInIXpanopticon,RemoveOption pk_turnInIXpanopticon,"A look of concern flashes across $personLastName's face.

""That information is classified,"" $heOrShe says. ""I cannot make an exception even in exchange for a PK device. Let's move on. What else interests you?""",,
pk_turnInIXmoneySel,DialogOptionSelected,$option == pk_turnInIXmoney,,"""Very well,"" $personLastName nods. ""Half a million credits in exchange for the device. Is that agreeable?""","pk_turnInIXmoney2:""I'll take it.""
pk_turnInIXtrade:""Actually, I've reconsidered.""",
pk_turnInIXmoney2Sel,DialogOptionSelected,$option == pk_turnInIXmoney2,"AddCommodity credits 500000
AdjustRep ix_battlegroup 25
AdjustRepActivePerson 25
AddRemoveAnyItem SPECIAL planetkiller -1
$global.gavePKtoIX = true
$player.turnedInPlanetkiller = true
AddPotentialContact
$player.ethosMercenary++
$receivedAPlanetkillerFromPlayer","$PersonRank $personLastName makes the arrangements for the transfer. Your credits arrive just as the retrieval team's shuttle is requesting to dock. 

The handover goes smoothly. But later, as you're reviewing the security footage, you notice one of the Fleet's technicians input a command into the planetkiller's control panel, bringing it into a diagnostic mode that was unknown to you or your crew. It may be only a matter of time before the weapon is armed and fully operational in the hands of its new masters.

Nonetheless, what's done is done, and you are richer for it.",cutCommLink:Attend to other business,
pk_turnInIXshipSel,DialogOptionSelected,$option == pk_turnInIXship,,"""What does 'worth your while' mean exactly?"" asks $personLastName.","pk_turnInIXfrig:""I've heard rumors the Fleet is in possession of a unique Hyperion prototype. I want it.""
pk_turnInIXbb:""I've seen some very interesting Honor Guard battleships. They look so sleek, so radiant. I want one.""
pk_turnInIXtrade:""Actually, I've reconsidered.""",
pk_turnInIXshipNoFrigateSel,DialogOptionSelected,"$option == pk_turnInIXship
$global.hyperion_ix_start",,"""What does 'worth your while' mean exactly?"" asks $personLastName.","pk_turnInIXbb:""I've seen some very interesting Honor Guard battleships. They look so sleek, so radiant. I want one.""
pk_turnInIXtrade:""Actually, I've reconsidered.""",
pk_turnInIXskillSel,DialogOptionSelected,$option == pk_turnInIXskill,,"""I don't think that's possible,"" says $personLastName. ""There are security concerns, you understand. However, I could arrange for the transfer of a biochip, imprinted with our officer training program. Anyone who receives it will be able to call upon our tactics as if it was second nature. Is that agreeable?""

$HeOrShe sends you a brief overview of the device. Your ship's medbay should be able to perform the implant procedure.","pk_turnInIXskill2:""I'll take it.""
pk_turnInIXtrade:""Actually, I've reconsidered.""",
pk_turnInIXskill2Sel,DialogOptionSelected,$option == pk_turnInIXskill2,"AddRemoveAnyItem SPECIAL ix_biochip_sotf 1
AdjustRep ix_battlegroup 25
AdjustRepActivePerson 25
AddRemoveAnyItem SPECIAL planetkiller -1
$global.gavePKtoIX = true
$player.turnedInPlanetkiller = true
AddPotentialContact
$player.ethosMercenary++
$receivedAPlanetkillerFromPlayer","$PersonRank $personLastName makes the arrangements for the transfer. The 9th Domain Battlegroup retrieval team brings with them the agreed upon payment, and takes possession of the weapon.

The handover goes smoothly. But later, as you're reviewing the security footage, you notice one of the Fleet's technicians input a command into the planetkiller's control panel, bringing it into a diagnostic mode that was unknown to you or your crew. It may be only a matter of time before the weapon is armed and fully operational in the hands of its new masters.

Nonetheless, what's done is done, and you have what you came for.",cutCommLink:Attend to other business,
pk_turnInIXtechSel,DialogOptionSelected,$option == pk_turnInIXtech,,"$personLastName takes a moment to think.

""I can offer you a small cache of restricted technology in exchange for the weapon. Two Panopticon Cores. Once installed, they will greatly enhance the performance of any warship. Is that agreeable?""","pk_turnInIXtech2:""I'll take it.""
pk_turnInIXtrade:""Actually, I've reconsidered.""",
pk_turnInIXtech2Sel,DialogOptionSelected,$option == pk_turnInIXtech2,"AddCommodity ix_panopticon_core 2
AdjustRep ix_battlegroup 25
AdjustRepActivePerson 25
AddRemoveAnyItem SPECIAL planetkiller -1
$global.gavePKtoIX = true
$player.turnedInPlanetkiller = true
AddPotentialContact
$player.ethosMercenary++
$receivedAPlanetkillerFromPlayer","$PersonRank $personLastName makes the arrangements for the transfer. The 9th Domain Battlegroup retrieval team brings with them the agreed upon AI cores, and takes possession of the weapon.

The handover goes smoothly. But later, as you're reviewing the security footage, you notice one of the Fleet's technicians input a command into the planetkiller's control panel, bringing it into a diagnostic mode that was unknown to you or your crew. It may be only a matter of time before the weapon is armed and fully operational in the hands of its new masters.

Nonetheless, what's done is done, and you have what you came for.",cutCommLink:Attend to other business,
pk_turnInIXfrigSel,DialogOptionSelected,$option == pk_turnInIXfrig,$player.receivedHyperionIX = true,"""How do you know about..."" $personLastName pauses and tilts $hisOrHer head, as if listening to a voice only $heOrShe can hear. ""I've just been informed your ship should arrive before the end of the day. Your terms are agreeable. $personLastName out.""

You take a moment to consider the hasty sign-off. The $personRank's expression was unmistakable. $HeOrShe had no idea the ship you desired was already on its way. How $hisOrHer superiors could have anticipated your demand before you even proposed it is a very interesting question indeed.",pk_turnInIXfrig2:Continue,
pk_turnInIXfrig2Sel,DialogOptionSelected,$option == pk_turnInIXfrig2,"AddTextSmall ""Received Hyperion (HG) class advanced gunship"" good
SetTextHighlights ""Hyperion (HG) class advanced gunship""
AdjustRep ix_battlegroup 25
AdjustRepActivePerson 25
AdjustRep ix_comsec -10
AddRemoveAnyItem SPECIAL planetkiller -1
$global.gavePKtoIX = true
$player.turnedInPlanetkiller = true
AddPotentialContact
$player.ethosMercenary++
$receivedAPlanetkillerFromPlayer","True to $hisOrHer word, your new ship arrives before the end of the day, accompanied by a fast courier to retrieve the weapon, and the skeleton crew that brought you the ship.

The handover goes smoothly. But later, as you're reviewing the security footage, you notice one of the Fleet's technicians input a command into the planetkiller's control panel and bring it into a diagnostic mode that was unknown to you or your crew. It may be only a matter of time before the weapon is armed and fully operational in the hands of its new masters.

Nonetheless, what's done is done, and you have what you came for.",cutCommLink:Attend to other business,
pk_turnInIXbbSel,DialogOptionSelected,$option == pk_turnInIXbb,$player.receivedRadiantIX = true,"""What makes you think..."" $personLastName pauses and tilts $hisOrHer head, as if listening to a voice only $heOrShe can hear. ""I've just been informed your ship should arrive before the end of the day. Your terms are agreeable. $personLastName out.""

You take a moment to consider the hasty sign-off. The $personRank's expression was unmistakable. $HeOrShe had no idea the ship you desired was already on its way. How $hisOrHer superiors could have anticipated your demand before you even proposed it is a very interesting question indeed.",pk_turnInIXbb2:Continue,
pk_turnInIXbb2Sel,DialogOptionSelected,$option == pk_turnInIXbb2,"AddTextSmall ""Received Radiant (IX) class converted battleship"" good
SetTextHighlights ""Radiant (IX) class converted battleship""
AdjustRep ix_battlegroup 25
AdjustRepActivePerson 25
AdjustRep ix_comsec -10
AddRemoveAnyItem SPECIAL planetkiller -1
$global.gavePKtoIX = true
$player.turnedInPlanetkiller = true
AddPotentialContact
$player.ethosMercenary++
$receivedAPlanetkillerFromPlayer","True to $hisOrHer word, your new ship arrives before the end of the day, accompanied by a fast courier to retrieve the weapon, and the skeleton crew that brought you the ship.

The handover goes smoothly. But later, as you're reviewing the security footage, you notice one of the Fleet's technicians input a command into the planetkiller's control panel and bring it into a diagnostic mode that was unknown to you or your crew. It may be only a matter of time before the weapon is armed and fully operational in the hands of its new masters.

Nonetheless, what's done is done, and you have what you came for.",cutCommLink:Attend to other business,
pk_turnInIXrepairsSel,DialogOptionSelected,$option == pk_turnInIXrepairs,,"$PersonRank $personLastName regards you quizzically. ""Any decently provisioned shipyard could make spot repairs to such a vessel, and even remove the more extensive battle damage with enough time and credits. Surely you're not thinking of exchanging a PK device for basic ship repairs?""","pk_turnInIXrepairs2: ""This is different. These ships were automated, and I need help to restore them.""
pk_turnInIXnm:""Never mind, I need time to think this over.""",
pk_turnInIXrepairsRepeatSel,DialogOptionSelected,"$option == pk_turnInIXrepairs
$player.spokeAboutSafeguardIX",,"""The offer still stands,"" says $personLastName. ""Our assistance in restoring one automated ship to full functionality, in exchange for the weapon. Do you accept?""","pk_turnInIXrepairs4:""You have a deal.""
pk_turnInIXnm:""I need time to think this over.""",
pk_turnInIXrepairs2Sel,DialogOptionSelected,$option == pk_turnInIXrepairs2,,"At the mention of automated ships, $hisOrHer eyes light up. 

""Start from the beginning. What happened when you recovered the device?""

Your comm analysis software detects the telltale signs of a rising heartbeat. $personLastName is very interested in the nature of Task Force Safeguard. As you begin to share the details of your encountered against the automated guardians of the planetkiller, the $personRank smiles, already deep in thought.",pk_turnInIXrepairs3:Continue,
pk_turnInIXrepairs3Sel,DialogOptionSelected,$option == pk_turnInIXrepairs3,$player.spokeAboutSafeguardIX = true,"""So it's confirmed the Hegemony chose to grant full combat authority to their own alphas during the First AI War. Thank you for bringing this information to the Fleet. You've already done us a great service.""

""Now,"" $heOrShe pauses for a moment. ""Your desire to restore these assets for your own use is... acceptable. However, our resources are limited, and I can only grant you the means to fully repair one automated ship in exchange for the weapon. Will that suffice?""","pk_turnInIXrepairs4:""You have a deal.""
pk_turnInIXnm:""I need time to think this over.""",
pk_turnInIXrepairs4Sel,DialogOptionSelected,$option == pk_turnInIXrepairs4,,"$PersonRank $personLastName signs off on the deal. Soon, your flagship is met with a 9th Battlegroup retrieval team. They bring with them a large quantity of industrial nanite feedstock stored in a special container. The team lead promises you that applying the material to the AI interface of any automated ship will see it restored to pristine condition within a matter of hours, although your own techs can barely make heads or tails of it.",pk_turnInIXrepairs5:Continue,
pk_turnInIXrepairs5Sel,DialogOptionSelected,$option == pk_turnInIXrepairs5,"AddRemoveAnyItem SPECIAL ix_nano_replicator 1
$player.receivedRepairsIX = true
AdjustRep ix_battlegroup 25
AdjustRepActivePerson 25
AddRemoveAnyItem SPECIAL planetkiller -1
$global.gavePKtoIX = true
$player.turnedInPlanetkiller = true
AddPotentialContact
$player.ethosMercenary++
$receivedAPlanetkillerFromPlayer","The handover goes smoothly. But later, as you're reviewing the security footage, you notice one of the Fleet's technicians input a command into the planetkiller's control panel, bringing it into a diagnostic mode that was unknown to you or your crew. It may be only a matter of time before the weapon is armed and fully operational in the hands of its new masters.

Nonetheless, what's done is done, and you have what you came for.",cutCommLink:Attend to other business,
pk_turnInIXadminSel,DialogOptionSelected,"$option == pk_turnInIXadmin
!$global.can_build_embassy",,"""I see,"" $PersonRank $personLastName nods. ""I have to warn you, our candidates are put through flash memory imprinting and receive interface cybernetics to get them up to speed. The procedure is not... very intrusive, and recovery should be quick for someone in good health. Do you wish to proceed?""","pk_turnInIXadminAccept:""Yes, I look forward to it.""
pk_turnInIXtrade:""Actually, I've reconsidered.""",#Not offered if player already has the skill
pk_turnInIXadminHasSkillAlreadySel,DialogOptionSelected,"$option == pk_turnInIXadmin
$global.can_build_embassy",,"""It appears you already possess those skills, "" $heOrShe says, with a hint of annoyance in $hisOrHer voice. ""Come back when you've thought of a more sensible request. $personLastName out.""",cutCommLink:Attend to other business,
pk_turnInIXadminAcceptSel,DialogOptionSelected,$option == pk_turnInIXadminAccept,AddRemoveAnyItem SPECIAL planetkiller -1,"$PersonRank $personLastName makes the arrangements, and within the hour a shuttle is docking with your flagship. The surgical team brings their own cerebral imprinting equipment and performs the procedure under the careful watch of your ship's doctor. In a few more hours, you're awake again, your mind already abuzz with new, indescribable sensations. You feel like you're learning to walk all over again, only this time as an infomorph.",pk_turnInIXadminAccept2:Continue,
pk_turnInIXadminAccept2Sel,DialogOptionSelected,$option == pk_turnInIXadminAccept2,"AddTextSmall ""Received AI Assisted Command colony administration skill"" good
SetTextHighlights ""AI Assisted Command""","Your new implant interfaces seamlessly with your ship's mainframe, but it is not enough. You've gained a new set of eyes, ones best suited for watching the universe from a much higher vantage, and the data throughput of even an entire starship is too little to hold your interest for long. You yearn for tapestries of a grander scale, a symphony of millions. You want an entire world to guide and shape to your vision.

Your mind aches for someone, anyone, to speak to you in your newfound state, a fellow infomorph who sees and thinks as you do. It's lonely at the top, as gods are wont to be.",pk_turnInIXadminAccept3:Continue,
pk_turnInIXadminAccept3Sel,DialogOptionSelected,$option == pk_turnInIXadminAccept3,,"The clattering of a food tray snaps you back to reality. You are suddenly back again, in bed, and only human. For a moment you wonder if you did the right thing, but you set your doubts aside. With your new implants, it's surprisingly easy to do.",pk_turnInIXadminAccept4:Continue,
pk_turnInIXadminAccept4Sel,DialogOptionSelected,$option == pk_turnInIXadminAccept4,,"That night, another shuttle docks with your ship. Its presence gives your loadmaster quite the scare, as no cargo transfer had been scheduled. The port authorities insist they know nothing of it either. After a thorough electronic and physical sweep of the shuttle, you crew finds only a single sealed container onboard. Inside is an AI core of a type you've never encountered before, along with a note printed in a neat script on a piece of old fashioned physical paper.",pk_turnInIXadminAccept5:Continue,
pk_turnInIXadminAccept5Sel,DialogOptionSelected,$option == pk_turnInIXadminAccept5,"AddTextSmall ""Gained mysterious shuttle"" good
SetTextHighlights ""mysterious shuttle""
AddCommodity ix_panopticon_instance 1
$player.receivedAdminTraining = true
AdjustRep ix_battlegroup 25
AdjustRepActivePerson 25
AdjustRep ix_comsec -10
$global.gavePKtoIX = true
$player.turnedInPlanetkiller = true
AddPotentialContact
$player.ethosKnowledge++
$receivedAPlanetkillerFromPlayer","""I see through you.""

Spotless inside and out, the shuttle is completely devoid of any hints of where it came from.",cutCommLink:Contemplate your new find,
,,,,,,
# Handing in the PK - Marzanna Cartel,,,,,,
pk_giveToMarzanna,PopulateOptions,"$isPerson
!$player.turnedInPlanetkiller
PlayerHasCargo planetkiller
!$player.offeredCartelPK
$postId == stationCommander
$personFaction.id == ix_marzanna",$cameToYouSecondWithPK = true,,"pk_turnInMarzanna:""Hey $personFirstName, can I call you $personFirstName? You in the market for a planetkiller?""",#Bringing up this topic with the IX will make TT Arroyo unhappy
pk_turnInMarzannaSel,DialogOptionSelected,"$option == pk_turnInMarzanna
!$player.offeredCartelUnderbossPK",,"$personFirstName lets out a hearty laugh. ""Ha! That's a good one.""

An awkward silence follows. Once $heOrShe realizes you're not joking, $hisOrHer expression turns to sheer incredulity.

""Are you insane? Just talking about this can get both of us killed!""","pk_turnInMarzannaInsist:""So... is that a yes?""
pk_turnInMarzannaOops:""I'm sorry, my joke was in poor taste.""",
pk_turnInMarzanna2Sel,DialogOptionSelected,"$option == pk_turnInMarzanna
$player.offeredCartelUnderbossPK","AdjustRepActivePerson -10
$player.offeredCartelPK = true","Boss $personLastName lets out a long sigh.

""So you heard the warning from my underboss, and you still thought to bring this up with me. Are you an idiot? Were you dropped on your head as a child? You know what, never mind. Just... get off my comms. And scrub the logs. We did not have this conversation!""

It's unusual to see the leader of the Marzanna Cartel so angry, but your attempt to discuss the planetkiller has truly rattled $himOrHer. You infer $heOrShe very much does not want the 9th Domain Battlegroup to find out what you tried to do here.",cutCommLink:Cut the comm link,
pk_turnInMarzannaInsistSel,DialogOptionSelected,$option == pk_turnInMarzannaInsist,"AdjustRepActivePerson -10
$player.offeredCartelPK = true","Boss $personLastName places an ornate pistol on the table, front and center on your screen. $HisOrHer tone is ice cold.

""Listen here you little shit. Say another word, and I'm coming up there to shoot you myself. Delete this conversation from your logs, and never speak of this in my presence again.""

It's unusual to see the leader of the Marzanna Cartel so angry, but your attempt to discuss the planetkiller has truly rattled $himOrHer. You infer $heOrShe very much does not want the 9th Domain Battlegroup to find out what you tried to do here.",cutCommLink:Cut the comm link,
pk_turnInMarzannaOopsSel,DialogOptionSelected,$option == pk_turnInMarzannaOops,"AdjustRepActivePerson -10
$player.offeredCartelPK = true","""Yeah, sure,"" $personLastName frowns. ""Scrub this conversation from your logs. We never spoke of it, and we'll never speak of it again.""

$HeOrShe unceremoniously cuts the feed, leaving the death grin logo of the Marzanna Cartel for you to contemplate. It seems that even for a hardened crime boss, there are some hot goods $heOrShe will never touch.",cutCommLink:Cut the comm link,
pk_giveToMarzannaUnderboss,PopulateOptions,"$isPerson
!$player.turnedInPlanetkiller
PlayerHasCargo planetkiller
!$player.offeredCartelPK
!$player.offeredCartelUnderbossPK
$postId == administrator
$personFaction.id == ix_marzanna",$cameToYouSecondWithPK = true,,"pk_turnInMarzannaUnderboss:""I have something in my possession that may interest you. A planetkiller.""",#Bringing up this topic with the IX will make TT Arroyo unhappy
pk_turnInMarzannaUnderbossSel,DialogOptionSelected,$option == pk_turnInMarzannaUnderboss,"AdjustRepActivePerson -10
$player.offeredCartelUnderbossPK = true","""You're serious, aren't you?"" $personLastName frowns. ""The answer is no. Not interested.""

Just before $heOrShe turns off the comms, $heOrShe looks you straight in the eyes.

""A piece of advice, captain. Don't mention this to the boss, and don't bring it up again with me either. You'll live longer.""",cutCommLink:Cut the comm link,
